ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,IconCaptureGroup,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
Skin_Hatchet_Wicked,@Skin_Hatchet_Wicked_MasterName,Weapon,,@Skin_Hatchet_Wicked_Description,EquippableMainHand+Hatchet+Melee,,,,0,0,0,0,0,0,Skin_Hatchet,,,,0,0,,,,,,,,,,,0,,0,0,0,ThrowingAxe,UI_Weapon,,,1hHatchetWickedT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_WarHammer_Wicked,@Skin_WarHammer_Wicked_MasterName,Weapon,,@Skin_WarHammer_Wicked_Description,EquippableTwoHand+2HHammer+Melee,,,,0,0,0,0,0,0,Skin_WarHammer,,,,0,0,,,,,,,,,,,0,,0,0,0,WarHammer,UI_Weapon,,,2hWarhammerWickedT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Firestaff_Wicked,@Skin_Firestaff_Wicked_MasterName,Weapon,,@Skin_Firestaff_Wicked_Description,EquippableMainHand+FireStaff+Magic,,,,0,0,0,0,0,0,Skin_FireStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffFire,UI_Weapon,,,2hFireStaffWickedT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Lifestaff_Wicked,@Skin_Lifestaff_Wicked_MasterName,Weapon,,@Skin_Lifestaff_Wicked_Description,EquippableMainHand+LifeStaff+Magic,,,,0,0,0,0,0,0,Skin_LifeStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffLife,UI_Weapon,,,2hLifeStaffWickedT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_ShieldT_Wicked,@Skin_ShieldT_Wicked_MasterName,Weapon,,@Skin_ShieldT_Wicked_Description,EquippableOffHand+Shield,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,TowerShield,UI_Weapon,,,1hTowerShieldWickedT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_IceGaunt_Wicked,@Skin_IceGaunt_Wicked_MasterName,Weapon,,@Skin_IceGaunt_Wicked_Description,EquippableMainHand+IceMagic+Magic,,,,0,0,0,0,0,0,Skin_IceGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hIceGauntletWickedT5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_VoidGauntlet_Wicked,@Skin_VoidGauntlet_Wicked_MasterName,Weapon,,@Skin_VoidGauntlet_Wicked_Description,EquippableMainHand+VoidGauntlet+Magic,,,,0,0,0,0,0,0,Skin_VoidGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hVoidGauntletWickedT5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Blunderbuss_Wicked,@Skin_Blunderbuss_Wicked_MasterName,Weapon,,@Skin_Blunderbuss_Wicked_Description,EquippableTwoHand+Blunderbuss+Ranged,,,,0,0,0,0,0,0,Skin_Blunderbuss,,,,0,0,,,,,,,,,,,0,,0,0,0,Blunderbuss,UI_Weapon,,,2hBlunderbussWickedT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Greatsword_Wicked,@Skin_Greatsword_Wicked_MasterName,Weapon,,@Skin_Greatsword_Wicked_Description,Weapon+EquippableTwoHand+GreatSword+Melee,,,,0,0,0,0,0,0,Skin_Greatsword,,,,0,0,,,,,,,,,,,0,,0,0,0,GreatSword,UI_Weapon,,,2hGreatswordWickedT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_RomanSoldier,@Skin_Chest_RomanSoldier_MasterName,Armor,,@Skin_Chest_RomanSoldier_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romansoldier_chest,f_romansoldier_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_RomanSoldier,@Skin_Head_RomanSoldier_MasterName,Armor,,@Skin_Head_RomanSoldier_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romansoldier_head,f_romansoldier_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_RomanSoldier,@Skin_Legs_RomanSoldier_MasterName,Armor,,@Skin_Legs_RomanSoldier_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romansoldier_legs,f_romansoldier_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_RomanSoldier,@Skin_Feet_RomanSoldier_MasterName,Armor,,@Skin_Feet_RomanSoldier_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romansoldier_feet,f_romansoldier_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_RomanSoldier,@Skin_Hands_RomanSoldier_MasterName,Armor,,@Skin_Hands_RomanSoldier_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romansoldier_hands,f_romansoldier_hands,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Bow_BFNW2,@Skin_Bow_BFNW2_MasterName,Weapon,,@Skin_Bow_BFNW2_Description,EquippableTwoHand+Bow+Ranged,,,,0,0,0,0,0,0,Skin_Bow,,,,0,0,,,,,,,,,,,0,,0,0,0,Bow,UI_Weapon,,,2hBowBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_GreatAxe_BFNW2,@Skin_GreatAxe_BFNW2_MasterName,Weapon,,@Skin_GreatAxe_BFNW2_Description,EquippableTwoHand+2HAxe+Melee,,,,0,0,0,0,0,0,Skin_GreatAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,GreatAxe,UI_Weapon,,,2hGreatAxeBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_ShieldK_BFNW2,@Skin_ShieldK_BFNW2_MasterName,Weapon,,@Skin_ShieldK_BFNW2_Description,EquippableOffHand+Shield+Kite,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,KiteShield,UI_Weapon,,,1hKiteShieldBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Longsword_BFNW2,@Skin_Longsword_BFNW2_MasterName,Weapon,,@Skin_Longsword_BFNW2_Description,EquippableMainHand+Sword+Melee,,,,0,0,0,0,0,0,Skin_Longsword,,,,0,0,,,,,,,,,,,0,,0,0,0,Longsword,UI_Weapon,,,1hSwordBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Musket_BFNW2,@Skin_Musket_BFNW2_MasterName,Weapon,,@Skin_Musket_BFNW2_Description,EquippableTwoHand+Musket+Ranged,,,,0,0,0,0,0,0,Skin_Musket,,,,0,0,,,,,,,,,,,0,,0,0,0,Musket,UI_Weapon,,,2hMusketBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Rapier_BFNW2,@Skin_Rapier_BFNW2_MasterName,Weapon,,@Skin_Rapier_BFNW2_Description,EquippableMainHand+Rapier+Melee,,,,0,0,0,0,0,0,Skin_Rapier,,,,0,0,,,,,,,,,,,0,,0,0,0,Rapier,UI_Weapon,,,1hRapierBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_ShieldR_BFNW2,@Skin_ShieldR_BFNW2_MasterName,Weapon,,@Skin_ShieldR_BFNW2_Description,EquippableOffHand+Shield,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,RoundShield,UI_Weapon,,,1hRoundShieldBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Spear_BFNW2,@Skin_Spear_BFNW2_MasterName,Weapon,,@Skin_Spear_BFNW2_Description,EquippableTwoHand+Spear+Melee,,,,0,0,0,0,0,0,Skin_Spear,,,,0,0,,,,,,,,,,,0,,0,0,0,Spear,UI_Weapon,,,2hSpearBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hatchet_BFNW2,@Skin_Hatchet_BFNW2_MasterName,Weapon,,@Skin_Hatchet_BFNW2_Description,EquippableMainHand+Hatchet+Melee,,,,0,0,0,0,0,0,Skin_Hatchet,,,,0,0,,,,,,,,,,,0,,0,0,0,ThrowingAxe,UI_Weapon,,,1hHatchetBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_WarHammer_BFNW2,@Skin_WarHammer_BFNW2_MasterName,Weapon,,@Skin_WarHammer_BFNW2_Description,EquippableTwoHand+2HHammer+Melee,,,,0,0,0,0,0,0,Skin_WarHammer,,,,0,0,,,,,,,,,,,0,,0,0,0,WarHammer,UI_Weapon,,,2hWarhammerBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Firestaff_BFNW2,@Skin_Firestaff_BFNW2_MasterName,Weapon,,@Skin_Firestaff_BFNW2_Description,EquippableMainHand+FireStaff+Magic,,,,0,0,0,0,0,0,Skin_FireStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffFire,UI_Weapon,,,2hFireStaffBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Lifestaff_BFNW2,@Skin_Lifestaff_BFNW2_MasterName,Weapon,,@Skin_Lifestaff_BFNW2_Description,EquippableMainHand+LifeStaff+Magic,,,,0,0,0,0,0,0,Skin_LifeStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffLife,UI_Weapon,,,2hLifeStaffBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_ShieldT_BFNW2,@Skin_ShieldT_BFNW2_MasterName,Weapon,,@Skin_ShieldT_BFNW2_Description,EquippableOffHand+Shield,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,TowerShield,UI_Weapon,,,1hTowerShieldBFNW2T5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_IceGaunt_BFNW2,@Skin_IceGaunt_BFNW2_MasterName,Weapon,,@Skin_IceGaunt_BFNW2_Description,EquippableMainHand+IceMagic+Magic,,,,0,0,0,0,0,0,Skin_IceGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hIceGauntletBFNW2T5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_VoidGauntlet_BFNW2,@Skin_VoidGauntlet_BFNW2_MasterName,Weapon,,@Skin_VoidGauntlet_BFNW2_Description,EquippableMainHand+VoidGauntlet+Magic,,,,0,0,0,0,0,0,Skin_VoidGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hVoidGauntletBFNW2T5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Blunderbuss_BFNW2,@Skin_Blunderbuss_BFNW2_MasterName,Weapon,,@Skin_Blunderbuss_BFNW2_Description,Weapon+EquippableTwoHand+Blunderbuss+Ranged,,,,0,0,0,0,0,0,Skin_Blunderbuss,,,,0,0,,,,,,,,,,,0,,0,0,0,Blunderbuss,UI_Weapon,,,2hBlunderbussBFNW2T5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Greatsword_BFNW2,@Skin_Greatsword_BFNW2_MasterName,Weapon,,@Skin_Greatsword_BFNW2_Description,Weapon+EquippableTwoHand+GreatSword+Melee,,,,0,0,0,0,0,0,Skin_Greatsword,,,,0,0,,,,,,,,,,,0,,0,0,0,GreatSword,UI_Weapon,,,2hGreatswordBFNW2T5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_BFNW2Gladiator,@Skin_Chest_BFNW2Gladiator_MasterName,Armor,,@Skin_Chest_BFNW2Gladiator_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romangladiator_t4_chest,f_romangladiator_t4_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_BFNW2Gladiator,@Skin_Head_BFNW2Gladiator_MasterName,Armor,,@Skin_Head_BFNW2Gladiator_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romangladiator_t4_head,f_romangladiator_t4_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_BFNW2Gladiator,@Skin_Legs_BFNW2Gladiator_MasterName,Armor,,@Skin_Legs_BFNW2Gladiator_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romangladiator_t4_legs,f_romangladiator_t4_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_BFNW2Gladiator,@Skin_Feet_BFNW2Gladiator_MasterName,Armor,,@Skin_Feet_BFNW2Gladiator_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romangladiator_t4_feet,f_romangladiator_t4_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_BFNW2Gladiator,@Skin_Hands_BFNW2Gladiator_MasterName,Armor,,@Skin_Hands_BFNW2Gladiator_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_romangladiator_t4_gloves,f_romangladiator_t4_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_HallowMaskSkull,@Skin_Head_HallowMaskSkull_MasterName,Armor,,@Skin_Head_HallowMaskSkull_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightveilSkull_head,f_NightveilSkull_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_HallowMaskJack,@Skin_Head_HallowMaskJack_MasterName,Armor,,@Skin_Head_HallowMaskJack_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightveilJackOLantern_head,f_NightveilJackOLantern_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_HallowMaskWitch,@Skin_Head_HallowMaskWitch_MasterName,Armor,,@Skin_Head_HallowMaskWitch_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightveilWitchHat_head,f_NightveilWitchHat_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskBlue,@Skin_Head_NightmareMaskBlue_MasterName,Armor,,@Skin_Head_NightmareMaskBlue_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresMaskBlue_head,f_NightmaresMaskBlue_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskRed,@Skin_Head_NightmareMaskRed_MasterName,Armor,,@Skin_Head_NightmareMaskRed_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresMaskRed_head,f_NightmaresMaskRed_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskGreen,@Skin_Head_NightmareMaskGreen_MasterName,Armor,,@Skin_Head_NightmareMaskGreen_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresMaskGreen_head,f_NightmaresMaskGreen_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_NightmareMaskPurple,@Skin_Head_NightmareMaskPurple_MasterName,Armor,,@Skin_Head_NightmareMaskPurple_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresMaskPurple_head,f_NightmaresMaskPurple_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Chest_Baalphazu,@Skin_Chest_Baalphazu_MasterName,Armor,,@Skin_Chest_Baalphazu_Description,EquippableChest,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_NightveilBaalphazu_chest,f_NightveilBaalphazu_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Head_Baalphazu,@Skin_Head_Baalphazu_MasterName,Armor,,@Skin_Head_Baalphazu_Description,EquippableHead,,,,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,HeadHat,,m_NightveilBaalphazu_head,f_NightveilBaalphazu_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,NightveilHallow_2022
Skin_Chest_NightmaresDeluxe,@Skin_Chest_NightmaresDeluxe_MasterName,Armor,,@Skin_Chest_NightmaresDeluxe_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe_chest,f_NightmaresDeluxe_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_NightmaresDeluxe,@Skin_Head_NightmaresDeluxe_MasterName,Armor,,@Skin_Head_NightmaresDeluxe_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe_head,f_NightmaresDeluxe_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_NightmaresDeluxe,@Skin_Legs_NightmaresDeluxe_MasterName,Armor,,@Skin_Legs_NightmaresDeluxe_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe_legs,f_NightmaresDeluxe_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_NightmaresDeluxe,@Skin_Feet_NightmaresDeluxe_MasterName,Armor,,@Skin_Feet_NightmaresDeluxe_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe_feet,f_NightmaresDeluxe_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_NightmaresDeluxe,@Skin_Hands_NightmaresDeluxe_MasterName,Armor,,@Skin_Hands_NightmaresDeluxe_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe_gloves,f_NightmaresDeluxe_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_NightmaresDeluxe2,@Skin_Chest_NightmaresDeluxe2_MasterName,Armor,,@Skin_Chest_NightmaresDeluxe2_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe2_chest,f_NightmaresDeluxe2_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_NightmaresDeluxe2,@Skin_Head_NightmaresDeluxe2_MasterName,Armor,,@Skin_Head_NightmaresDeluxe2_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe2_head,f_NightmaresDeluxe2_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_NightmaresDeluxe2,@Skin_Legs_NightmaresDeluxe2_MasterName,Armor,,@Skin_Legs_NightmaresDeluxe2_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe2_legs,f_NightmaresDeluxe2_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_NightmaresDeluxe2,@Skin_Feet_NightmaresDeluxe2_MasterName,Armor,,@Skin_Feet_NightmaresDeluxe2_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe2_feet,f_NightmaresDeluxe2_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_NightmaresDeluxe2,@Skin_Hands_NightmaresDeluxe2_MasterName,Armor,,@Skin_Hands_NightmaresDeluxe2_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_NightmaresDeluxe2_gloves,f_NightmaresDeluxe2_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_NightmaresTwitch,@Skin_Chest_NightmaresTwitch_MasterName,Armor,,@Skin_Chest_NightmaresTwitch_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_TwitchNightmares_chest,f_TwitchNightmares_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_NightmaresTwitch,@Skin_Head_NightmaresTwitch_MasterName,Armor,,@Skin_Head_NightmaresTwitch_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_TwitchNightmares_head,f_TwitchNightmares_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_NightmaresTwitch,@Skin_Legs_NightmaresTwitch_MasterName,Armor,,@Skin_Legs_NightmaresTwitch_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_TwitchNightmares_legs,f_TwitchNightmares_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_NightmaresTwitch,@Skin_Feet_NightmaresTwitch_MasterName,Armor,,@Skin_Feet_NightmaresTwitch_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_TwitchNightmares_feet,f_TwitchNightmares_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
