LootTableID,AND/OR,RollBonusSetting,Conditions,ConditionOverridesRoll,TriggerLimitOnVisit,UseLevelGS,HWMMult,ChanceToExceedIndex,GSBonus,MaxRoll,Item1,GearScoreRange1,PerkBucketOverrides1,Item2,GearScoreRange2,PerkBucketOverrides2,Item3,GearScoreRange3,PerkOverrides3,Item4,GearScoreRange4,PerkOverrides4,Item5,GearScoreRange5,PerkOverrides5,Item6,GearScoreRange6,PerkOverrides6,Item7,GearScoreRange7,PerkOverrides7,Item8,GearScoreRange8,PerkOverrides8,Item9,GearScoreRange9,PerkOverrides9,Item10,GearScoreRange10,PerkOverrides10,Item11,GearScoreRange11,PerkOverrides11,Item12,GearScoreRange12,PerkOverrides12,Item13,GearScoreRange13,PerkOverrides13,Item14,GearScoreRange14,PerkOverrides14,Item15,GearScoreRange15,PerkOverrides15,Item16,GearScoreRange16,PerkOverrides16,Item17,GearScoreRange17,PerkOverrides17,Item18,GearScoreRange18,PerkOverrides18,Item19,GearScoreRange19,PerkOverrides19,Item20,GearScoreRange20,PerkOverrides20,Item21,GearScoreRange21,PerkOverrides21,Item22,GearScoreRange22,PerkOverrides22,Item23,GearScoreRange23,PerkOverrides23,Item24,GearScoreRange24,PerkOverrides24,Item25,GearScoreRange25,PerkOverrides25,Item26,GearScoreRange26,PerkOverrides26,Item27,GearScoreRange27,PerkOverrides27,Item28,GearScoreRange28,PerkOverrides28,Item29,GearScoreRange29,PerkOverrides29,Item30,GearScoreRange30,PerkOverrides30,Item31,GearScoreRange31,PerkOverrides31,Item32,GearScoreRange32,PerkOverrides32,Item33,GearScoreRange33,PerkOverrides33
IsabellaQuest_Reward1_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward2,AND,AddToRoll,,,,TRUE,10,,0,0,UmbralShardT1,,,2hBow_TempestuousBowT5,,,2hMusket_TempestuousMusketT5,,,2hBlunderbuss_TempestuousBlunderbussT5,,,1hRapier_TempestuousRapierT5,,,2hSpear_TempestuousSpearT5,,,Ring_TempestuousRingT5,,,2hGreatSword_TempestuousGreatSwordT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward2_Qty,,,,,,,0,,0,0,50,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward2_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward3,AND,AddToRoll,,,,TRUE,10,,0,0,UmbralShardT1,,,2hStaffFire_TempestuousFireStaffT5,,,2hStaffLife_TempestuousLifeStaffT5,,,1hGauntletIce_TempestuousIceGauntletT5,,,1hGauntletVoid_TempestuousVoidGauntletT5,,,Earring_TempestuousEarringT5,,,Earring_TempestuousEarring_FOCT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward3_Qty,,,,,,,0,,0,0,50,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward3_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward4,AND,AddToRoll,,,,TRUE,10,,0,0,UmbralShardT1,,,HeavyHead_TempestuousHelmT5,,,HeavyChest_TempestuousBreastplateT5,,,HeavyHands_TempestuousGauntletsT5,,,HeavyLegs_TempestuousGreavesT5,,,HeavyFeet_TempestuousSabatonsT5,,,2hTowerShield_TempestuousTShieldT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward4_Qty,,,,,,,0,,0,0,100,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward4_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward5,AND,AddToRoll,,,,TRUE,10,,0,0,UmbralShardT1,,,MediumHead_TempestuousMasqueT5,,,MediumChest_TempestuousChestguardT5,,,MediumHands_TempestuousGlovesT5,,,MediumLegs_TempestuousThighguardsT5,,,MediumFeet_TempestuousBootsT5,,,2hKiteShield_TempestuousKShieldT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward5_Qty,,,,,,,0,,0,0,100,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward5_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward6,AND,AddToRoll,,,,TRUE,10,,0,0,UmbralShardT1,,,LightHead_TempestuousCowlT5,,,LightChest_TempestuousShirtT5,,,LightHands_TempestuousHandcoversT5,,,LightLegs_TempestuousPantsT5,,,LightFeet_TempestuousShoesT5,,,LightHead_TempestuousCowl_FOCT5,,,LightChest_TempestuousShirt_FOCT5,,,LightHands_TempestuousHandcovers_FOCT5,,,LightLegs_TempestuousPants_FOCT5,,,LightFeet_TempestuousShoes_FOCT5,,,2hRoundShield_TempestuousBucklerT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward6_Qty,,,,,,,0,,0,0,100,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward6_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward7,OR,ClampMax,,,,TRUE,15,,0,0,[LBID]TempestCache,,,GypsumOrb,,,UmbralShardT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward7_Qty,,,,,,,0,,0,0,1,,,1,,,200-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsabellaQuest_Reward7_Probs,,,,,,,0,,0,100000,0,,,35000,,,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSQ_Finale,AND,AddToRoll,,,,TRUE,0,,0,0,UmbralShardT1,,,GypsumOrb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSQ_Finale_Qty,,,,,,,0,,0,0,300,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSQ_Finale_Probs,,,,,,,0,,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache,OR,AddToRoll,Level,,,TRUE,0,,0,0,[LTID]DevStreamer_EventCache_Level0,,,[LTID]DevStreamer_EventCache_Level19,,,[LTID]DevStreamer_EventCache_Level39,,,[LTID]DevStreamer_EventCache_Level59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Qty,,,,,,,0,,0,0,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Probs,,,,,,,0,,0,0,0,,,20,,,40,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level0,AND,AddToRoll,,,,TRUE,0,,0,0,[LBID]DevStreamEventGear0,,,AzothSaltVialT1,,,PotionHealthT2,,,HoningStoneT2,,,OakfleshBalmT2,,,GemstoneDustT2,,,FoodSTRT2,,,FoodDEXT2,,,FoodINTT2,,,FoodFOCT2,,,FoodCONT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level0_Qty,,,,,,,0,,0,0,3,,,2,,,5,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level0_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level19,AND,AddToRoll,,,,TRUE,0,,0,0,[LBID]DevStreamEventGear19,,,AzothSaltVialT1,,,PotionHealthT3,,,HoningStoneT3,,,OakfleshBalmT3,,,GemstoneDustT3,,,FoodSTRT3,,,FoodDEXT3,,,FoodINTT3,,,FoodFOCT3,,,FoodCONT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level19_Qty,,,,,,,0,,0,0,3,,,2,,,5,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level19_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level39,AND,AddToRoll,,,,TRUE,0,,0,0,[LBID]DevStreamEventGear39,,,AzothSaltVialT1,,,PotionHealthT4,,,HoningStoneT4,,,OakfleshBalmT4,,,GemstoneDustT4,,,FoodSTRT4,,,FoodDEXT4,,,FoodINTT4,,,FoodFOCT4,,,FoodCONT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level39_Qty,,,,,,,0,,0,0,3,,,2,,,5,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level39_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level59,AND,AddToRoll,,,,TRUE,0,,0,0,[LBID]DevStreamEventGear59,,,AzothSaltVialT1,,,PotionHealthT5,,,HoningStoneT5,,,OakfleshBalmT5,,,GemstoneDustT5,,,FoodSTRT5,,,FoodDEXT5,,,FoodINTT5,,,FoodFOCT5,,,FoodCONT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level59_Qty,,,,,,,0,,0,0,3,,,2,,,5,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevStreamer_EventCache_Level59_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUTwitchConCache,AND,AddToRoll,,,,TRUE,0,,0,0,2hInstrumentFluteT3,,,2hInstrumentDrumT3,,,2hInstrumentGuitarT3,,,2hInstrumentUprightBassT3,,,2hInstrumentMandolinT3,,,2hFishingPoleT3,,,BaitMaudlinbugT1,,,SummerMedley_Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUTwitchConCache_Qty,,,,,,,0,,0,0,1,,,1,,,1,,,1,,,1,,,1,,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUTwitchConCache_Probs,,,,,,,0,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loot,OR,AddToRoll,MinPOIContLevel,,,,0,,0,0,[LTID]SE_Music_Beginner_Loot,,,[LTID]SE_Music_Medium_Loot,,,[LTID]SE_Music_Highest_Loot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loot_Probs,,,,,,,0,,0,0,0,,,24,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Beginner_Loot,OR,,,,,,0,,0,0,[LBID]SE_Music_Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Beginner_Loot_Qty,,,,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Beginner_Loot_Probs,,,,,,,0,,0,100000,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Medium_Loot,OR,,,,,,0,,0,0,[LBID]SE_Music_Green,,,[LBID]SE_Music_Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Medium_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Medium_Loot_Probs,,,,,,,0,,0,100000,95000,,,96750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Loot,AND,,,,,,0,,0,0,[LTID]SE_Music_Highest_Common_Loot,,,[LTID]SE_Music_Highest_Elite_Loot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Loot_Probs,,,,,,,0,,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Common_Loot,OR,,Common,,,,0,,0,0,[LBID]SE_Music_Green,,,[LBID]SE_Music_Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Common_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Common_Loot_Probs,,,,,,,0,,0,100000,95000,,,96000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Elite_Loot,OR,,Elite,,,,0,,0,0,[LBID]SE_Music_Yellow,,,[LBID]SE_Music_Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Elite_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Elite_Loot_Probs,,,,,,,0,,0,100000,95000,,,96750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Elite_Chest_Loot,OR,,,,,,0,,0,0,[LBID]SE_Music_Yellow,,,[LBID]SE_Music_Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Elite_Chest_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Elite_Chest_Loot_Probs,,,,,,,0,,0,100000,80000,,,86000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Normal_Chest_Loot,OR,AddToRoll,MinPOIContLevel,,,,0,,0,0,[LTID]SE_Music_Beginner_Loot,,,[LTID]SE_Music_Medium_Loot,,,[LTID]SE_Music_Highest_Normal_Chest_Loot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Normal_Chest_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Normal_Chest_Loot_Probs,,,,,,,0,,0,0,0,,,24,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Normal_Chest_Loot,OR,,,,,,0,,0,0,[LBID]SE_Music_Green,,,[LBID]SE_Music_Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Normal_Chest_Loot_Qty,,,,,,,0,,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Highest_Normal_Chest_Loot_Probs,,,,,,,0,,0,100000,95000,,,96000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loom_Loot,OR,,,,,,0,,0,0,Loom_music_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loom_Loot_Qty,,,,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loom_Loot_Probs,,,,,,,0,,0,100000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loom_Roll,OR,,,,,,0,,0,0,Weavers_Guitar_Part1_Page1,,,Weavers_Guitar_Part2_Page1,,,Weavers_Mandolin_Part1_Page1,,,Weavers_URBass_Part1_Page1,,,Weavers_Drums_Part1_Page1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loom_Roll_Qty,,,,,,,0,,0,0,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Loom_Roll_Probs,,,,,,,0,,0,100000,0,,,20000,,,40000,,,60000,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Camp_Loot,OR,,,,,,0,,0,0,[LBID]SE_Music_Camp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Camp_Loot_Qty,,,,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Camp_Loot_Probs,,,,,,,0,,0,100000,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Furnishing_Loot,OR,,,,,,0,,0,0,Furnishing_music_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Furnishing_Loot_Qty,,,,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Furnishing_Loot_Probs,,,,,,,0,,0,100000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Furnishing_Roll,OR,,,,,,0,,0,0,CampGrows_Guitar_Part1_Page1,,,CampGrows_Guitar_Part2_Page1,,,CampGrows_Mandolin_Part1_Page1,,,CampGrows_Drums_Part1_Page1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Furnishing_Roll_Qty,,,,,,,0,,0,0,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Furnishing_Roll_Probs,,,,,,,0,,0,100000,0,,,25000,,,50000,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_Music_Ore_Loot,OR,,,,,,0,,0,0,HowToday_Guitar_Part1_Page1,,,HowToday_Guitar_Part2_Page1,,,HowToday_Mandolin_Part1_Page1,,,HowToday_Drums_Part1_Page1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
